customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Prob,Churn_Predicted
6497-TILVL,Female,No,Yes,Yes,7,Yes,No/No phone service,DSL,Yes,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,No,Mailed check,50.7,350.35,No,0.5230550302580729,Yes
7219-TLZHO,Female,No,Yes,Yes,4,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,No,Mailed check,20.85,62.9,No,0.4099029279660346,No
4622-YNKIJ,Male,No,No,No,33,Yes,No/No phone service,Fiber optic,Yes,No/No internet service,No/No internet service,Yes,Yes,No/No internet service,Two year,Yes,Electronic check,88.95,3027.65,No,0.1419544958068978,No
4412-YLTKF,Female,Yes,No,No,27,Yes,Yes,Fiber optic,No/No internet service,No/No internet service,Yes,No/No internet service,No/No internet service,No/No internet service,Month-to-month,Yes,Electronic check,78.05,2135.5,Yes,0.7966666341603912,Yes
6734-PSBAW,Male,No,Yes,No,72,Yes,Yes,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Two year,Yes,Bank transfer (automatic),23.55,1723.95,No,0.0113995623860293,No
3930-ZGWVE,Male,No,No,No,1,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,No,Mailed check,19.75,19.75,No,0.4297921846479687,No
2639-UGMAZ,Male,Yes,No,No,71,No,No/No phone service,DSL,Yes,Yes,No/No internet service,No/No internet service,Yes,Yes,One year,Yes,Electronic check,56.45,3985.35,No,0.0807032277908167,No
2876-GZYZC,Female,No,No,No,13,Yes,Yes,Fiber optic,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,No,0.8711485486562687,Yes
6207-WIOLX,Female,No,Yes,Yes,25,No,No/No phone service,DSL,Yes,Yes,Yes,No/No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,Yes,0.3399598636530854,No
8587-XYZSF,Male,No,No,No,67,Yes,No/No phone service,DSL,No/No internet service,No/No internet service,No/No internet service,Yes,No/No internet service,No/No internet service,Two year,No,Bank transfer (automatic),50.55,3260.1,No,0.0236653400667943,No
3091-FYHKI,Male,No,No,No,1,No,No/No phone service,DSL,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Yes,Month-to-month,Yes,Electronic check,35.45,35.45,Yes,0.7523054917053337,Yes
2372-HWUHI,Male,No,No,No,2,Yes,No/No phone service,DSL,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,No,Electronic check,44.35,81.25,Yes,0.7303454932348391,Yes
7799-LGRDP,Female,No,No,No,43,Yes,Yes,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Two year,Yes,Credit card (automatic),25.7,1188.2,No,0.0276973807462424,No
7850-VWJUU,Female,No,No,No,23,Yes,No/No phone service,Fiber optic,Yes,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,No,0.5654209136826007,Yes
3774-VBNXY,Female,No,Yes,Yes,64,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Two year,No,Mailed check,20.2,1277.75,No,0.0114335616367959,No
6217-KDYWC,Male,No,No,Yes,57,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Two year,Yes,Mailed check,19.6,1170.55,No,0.0195857416693494,No
0390-DCFDQ,Female,Yes,Yes,No,1,Yes,No/No phone service,Fiber optic,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,Yes,Mailed check,70.45,70.45,Yes,0.826632176222207,Yes
3146-MSEGF,Female,Yes,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.05,6425.65,No,0.0344491425370866,No
4080-OGPJL,Female,No,No,No,8,Yes,Yes,DSL,Yes,No/No internet service,No/No internet service,Yes,No/No internet service,Yes,Month-to-month,No,Electronic check,71.15,563.65,Yes,0.5278427881764528,Yes
1095-WGNGG,Female,No,Yes,No,61,Yes,Yes,Fiber optic,No/No internet service,Yes,No/No internet service,No/No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.05,5971.25,No,0.2102560113140231,No
2636-SJDOU,Male,No,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No/No internet service,No/No internet service,No/No internet service,No/No internet service,One year,Yes,Credit card (automatic),84.3,5289.05,No,0.1240828529386198,No
1131-QQZEB,Male,Yes,Yes,No,71,Yes,Yes,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Two year,No,Bank transfer (automatic),23.95,1756.2,No,0.0088895259118672,No
5716-EZXZN,Female,No,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No/No internet service,Yes,Yes,No/No internet service,Two year,Yes,Credit card (automatic),99.05,6416.7,No,0.0457724673420409,No
6837-BJYDQ,Male,No,No,No,3,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,One year,No,Mailed check,19.6,61.35,No,0.2069571656897914,No
2135-RXIHG,Male,No,No,No,1,Yes,No/No phone service,DSL,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,Yes,Electronic check,45.65,45.65,Yes,0.797176671652857,Yes
6440-DKQGE,Male,No,No,Yes,30,Yes,No/No phone service,DSL,No/No internet service,Yes,Yes,No/No internet service,Yes,No/No internet service,One year,No,Credit card (automatic),64.5,1929.95,No,0.2376346473053768,No
3466-BYAVD,Male,No,Yes,Yes,15,Yes,No/No phone service,DSL,No/No internet service,Yes,Yes,Yes,No/No internet service,Yes,Month-to-month,Yes,Mailed check,69.5,1071.4,No,0.5824652685097642,Yes
3780-YVMFA,Female,No,Yes,Yes,8,Yes,No/No phone service,DSL,No/No internet service,No/No internet service,No/No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55,564.35,No,0.7505891871230544,Yes
3874-EQOEP,Male,No,No,No,7,Yes,Yes,Fiber optic,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Yes,Yes,Month-to-month,No,Mailed check,95.0,655.5,Yes,0.8535514741926081,Yes
1679-JRFBR,Female,No,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No/No internet service,Yes,Yes,One year,Yes,Credit card (automatic),108.15,7930.55,No,0.2691066478244459,No
9073-ZZIAY,Male,No,Yes,Yes,62,Yes,No/No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.1,5215.25,No,0.0460394838290464,No
3077-RSNTJ,Female,No,Yes,Yes,6,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,No,Mailed check,19.7,113.5,No,0.3867336832553782,No
6551-GNYDG,Female,No,Yes,Yes,14,Yes,No/No phone service,Fiber optic,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,No,0.7979928714642925,Yes
9167-APMXZ,Female,No,No,No,22,Yes,Yes,Fiber optic,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Yes,No/No internet service,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,No,0.7839599652200457,Yes
2749-CTKAJ,Male,No,Yes,Yes,22,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,One year,No,Mailed check,20.15,419.9,No,0.1189832710556802,No
6371-NZYEG,Male,No,Yes,Yes,16,Yes,No/No phone service,DSL,Yes,No/No internet service,Yes,No/No internet service,Yes,No/No internet service,Two year,No,Mailed check,64.25,1024.0,No,0.1483967785595677,No
7554-NEWDD,Male,No,No,No,10,Yes,Yes,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Two year,No,Bank transfer (automatic),25.7,251.6,No,0.0697374751980735,No
8992-VONJD,Female,No,No,Yes,13,Yes,No/No phone service,DSL,Yes,Yes,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,Yes,Electronic check,56.0,764.55,No,0.5290474654584434,Yes
0867-MKZVY,Female,No,Yes,No,20,Yes,Yes,Fiber optic,Yes,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,No,Electronic check,82.4,1592.35,Yes,0.6397741948362209,Yes
4482-EWFMI,Female,No,No,No,2,Yes,No/No phone service,Fiber optic,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,Yes,Electronic check,69.7,135.2,No,0.8450937538852148,Yes
4648-YPBTM,Male,No,No,No,53,Yes,Yes,DSL,No/No internet service,Yes,Yes,Yes,No/No internet service,Yes,Two year,Yes,Bank transfer (automatic),73.9,3958.25,No,0.0714177176139569,No
2907-ILJBN,Female,No,Yes,Yes,11,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,One year,No,Mailed check,20.6,233.9,No,0.1684559124479738,No
6345-FZOQH,Male,No,Yes,No,69,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Two year,No,Mailed check,19.9,1363.45,No,0.0095072853795566,No
3376-BMGFE,Female,No,No,No,4,Yes,No/No phone service,Fiber optic,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,Yes,Bank transfer (automatic),70.9,273.0,Yes,0.7894180419683721,Yes
5997-OPVFA,Male,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6254.45,No,0.0403780553644529,No
3445-HXXGF,Male,Yes,Yes,No,58,No,No/No phone service,DSL,No/No internet service,Yes,Yes,No/No internet service,No/No internet service,Yes,Month-to-month,Yes,Electronic check,45.3,2651.2,Yes,0.3178938424584287,No
1159-WFSGR,Female,No,Yes,Yes,16,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,No,Electronic check,20.4,321.4,No,0.3510030768375222,No
7654-YWJUF,Male,No,Yes,No,43,Yes,No/No phone service,Fiber optic,Yes,No/No internet service,Yes,Yes,No/No internet service,No/No internet service,One year,Yes,Bank transfer (automatic),84.25,3539.25,No,0.1724923342553022,No
1875-QIVME,Female,No,Yes,No,2,Yes,Yes,Fiber optic,No/No internet service,No/No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,242.8,Yes,0.871026525823104,Yes
6727-IOTLZ,Male,No,Yes,No,14,Yes,No/No phone service,DSL,No/No internet service,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.95,1181.75,No,0.1718080201906465,No
0691-JVSYA,Female,No,Yes,No,53,Yes,No/No phone service,Fiber optic,No/No internet service,No/No internet service,Yes,No/No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),94.85,5000.2,Yes,0.5143601347893596,Yes
5918-VUKWP,Female,No,No,No,32,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,One year,No,Bank transfer (automatic),20.55,654.55,No,0.0748698065587605,No
1744-JHKYS,Female,No,Yes,No,34,Yes,Yes,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,No,Electronic check,24.7,780.2,No,0.2465361014960865,No
2656-FMOKZ,Female,Yes,No,No,15,Yes,Yes,Fiber optic,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,Yes,Mailed check,74.45,1145.7,Yes,0.7940480789681124,Yes
2070-FNEXE,Female,Yes,No,No,7,Yes,No/No phone service,Fiber optic,Yes,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,No,Bank transfer (automatic),76.45,503.6,Yes,0.5837654650889869,Yes
5947-SGKCL,Female,No,Yes,Yes,15,Yes,Yes,Fiber optic,No/No internet service,Yes,Yes,No/No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,No,0.8302382920975727,Yes
3712-PKXZA,Male,No,Yes,No,61,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,One year,Yes,Credit card (automatic),20.55,1252.0,No,0.0323060713887367,No
6317-YPKDH,Female,No,No,No,1,No,No/No phone service,DSL,No/No internet service,Yes,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,No,Bank transfer (automatic),29.95,29.95,Yes,0.4640131298256272,No
6582-OIVSP,Female,No,No,No,1,Yes,No/No phone service,DSL,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,No,Mailed check,45.3,45.3,No,0.7054105126357345,Yes
9367-WXLCH,Male,No,No,No,8,Yes,Yes,Fiber optic,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Yes,Month-to-month,No,Bank transfer (automatic),84.5,662.65,Yes,0.7829881764875023,Yes
5524-KHNJP,Male,No,Yes,Yes,33,Yes,No/No phone service,DSL,Yes,No/No internet service,Yes,No/No internet service,Yes,Yes,One year,No,Credit card (automatic),74.75,2453.3,No,0.2304059113766723,No
1918-ZBFQJ,Female,No,No,No,13,Yes,No/No phone service,Fiber optic,No/No internet service,Yes,Yes,No/No internet service,No/No internet service,No/No internet service,Month-to-month,Yes,Electronic check,79.25,1111.65,Yes,0.7805639969806852,Yes
1024-GUALD,Female,No,Yes,No,1,No,No/No phone service,DSL,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,Yes,Electronic check,24.8,24.8,Yes,0.6988396153722383,Yes
4827-USJHP,Male,No,No,No,20,Yes,No/No phone service,DSL,No/No internet service,Yes,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,Yes,Mailed check,51.8,1023.85,No,0.5891801459669552,Yes
8167-GJLRN,Male,No,No,No,3,No,No/No phone service,DSL,No/No internet service,No/No internet service,No/No internet service,Yes,No/No internet service,No/No internet service,Month-to-month,No,Electronic check,30.4,82.15,No,0.4818814253352115,No
0956-SYCWG,Female,No,No,No,13,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,One year,No,Electronic check,19.65,244.8,No,0.179648553080622,No
8017-UVSZU,Female,No,Yes,No,40,Yes,Yes,DSL,No/No internet service,Yes,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,No,Credit card (automatic),56.6,2379.1,No,0.3380924545925092,No
7100-FQPRV,Male,No,Yes,Yes,43,Yes,Yes,DSL,Yes,No/No internet service,No/No internet service,Yes,No/No internet service,Yes,One year,Yes,Credit card (automatic),71.9,3173.35,No,0.1320021684339909,No
2472-OVKUP,Male,No,Yes,No,6,Yes,No/No phone service,Fiber optic,No/No internet service,Yes,Yes,No/No internet service,No/No internet service,Yes,Month-to-month,Yes,Electronic check,91.0,531.0,Yes,0.8468223093548773,Yes
2984-RGEYA,Female,No,Yes,Yes,69,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Two year,No,Bank transfer (automatic),19.75,1375.4,No,0.0079569124433167,No
9680-NIAUV,Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No/No internet service,Yes,Yes,Two year,No,Credit card (automatic),109.7,8129.3,No,0.091955756551814,No
2146-EGVDT,Male,No,Yes,Yes,59,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Two year,No,Credit card (automatic),19.3,1192.7,No,0.0093757309491321,No
2604-IJPDU,Female,No,Yes,No,20,Yes,No/No phone service,Fiber optic,Yes,Yes,No/No internet service,Yes,Yes,No/No internet service,Month-to-month,Yes,Electronic check,96.55,1901.65,No,0.5438419003455566,Yes
